anonymizer,params,n_samples,closed_set_top1,verification_auc,adaptive_acc,privacy_score,acc_original,acc_anonymized,acc_delta,expr_consistency,expr_match_rate,utility_score,fid,lpips_mean,psnr_mean,ssim_mean
k_same,{"k": 5},50,0.06,0.0,0.0,0.94,0.26,0.18,-0.08000000000000002,0.0,0.22,0.072,-1.0,0.44704264402389526,13.212404425012501,0.552366814350171
