anonymizer,params,n_samples,closed_set_top1,verification_auc,adaptive_acc,privacy_score,acc_original,acc_anonymized,acc_delta,expr_consistency,expr_match_rate,utility_score,fid,lpips_mean,psnr_mean,ssim_mean
blur,{"kernel_size": 101},50,0.4,0.0,0.0,0.6,0.26,0.22,-0.04000000000000001,0.0,0.38,0.08800000000000001,-1.0,0.584145188331604,19.882485149299836,0.6538326185248114
