anonymizer,params,n_samples,closed_set_top1,verification_auc,adaptive_acc,privacy_score,acc_original,acc_anonymized,acc_delta,expr_consistency,expr_match_rate,utility_score,fid,lpips_mean,psnr_mean,ssim_mean
blur,{"kernel_size": 51},50,1.0,0.0,0.0,0.0,0.26,0.16,-0.1,0.0,0.48,0.064,-1.0,0.413667231798172,23.49994095944845,0.7544907672803447
