anonymizer,params,n_samples,closed_set_top1,verification_auc,adaptive_acc,privacy_score,acc_original,acc_anonymized,acc_delta,expr_consistency,expr_match_rate,utility_score,fid,lpips_mean,psnr_mean,ssim_mean
k_same,{"k": 2},50,0.44,0.0,0.0,0.56,0.26,0.22,-0.04000000000000001,0.0,0.36,0.08800000000000001,-1.0,0.31682896614074707,15.053984911566019,0.683404301869187
